time,open,high,low,close,Buy Signal,Sell Signal
1705680480,376.09,376.63,375.7,375.8,0,0
1705683420,375.79,377,375.7,376.66,0,0
1705686360,376.63,377.96,376.5,377.88,0,0
1705689300,377.91,378.9,377.91,378.82,0,0
1705692240,378.82,379.37,378.375,378.77,0,0
1705695180,378.79,378.87,378.235,378.58,0,0
1705933800,379.7,380.94,379.28,380.87,0,0
1705936740,380.85,381.06,379.79,380.14,0,0
1705939680,380.1,380.32,379.68,380.06,0,0
1705942620,380.02,380.15,379.63,379.86,0,0
1705945560,379.88,379.91,379.08,379.2,0,0
1705948500,379.21,379.89,379.17,379.4,0,0
1705951440,379.49,379.91,379.49,379.77,0,0
1705954380,379.77,380.16,379.72,380.08,0,0
1706020200,379.35,379.81,378.9,379.38,0,0
1706023140,379.34,379.54,378.43,378.58,0,0
1706026080,378.6,378.71,377.98,378.25,0,0
1706029020,378.19,378.41,378.15,378.25,0,0
1706031960,378.25,378.67,378.21,378.43,0,0
1706034900,378.49,378.95,378.48,378.76,0,0
1706037840,378.79,379.32,378.6,379.23,0,0
1706040780,379.22,379.32,378.78,379.05,0,0
1706106600,380.26,380.62,379.23,379.5,0,0
1706109540,379.52,380.28,379.27,379.96,0,0
1706112480,379.98,380.57,379.9,380.28,0,0
1706115420,380.27,380.44,379.97,380.24,0,0
1706118360,380.24,380.47,379.26,379.42,0,0
1706121300,379.46,379.46,378.51,378.68,0,0
1706124240,378.65,379.27,378.59,378.81,0,0
1706127180,378.88,378.94,377.94,378.08,0,0
1706193000,379.04,380.07,378.6,379.91,0,0
1706195940,379.93,380.33,378.29,378.82,0,0
1706198880,378.83,379.28,378.61,379.06,0,0
1706201820,378.99,379.05,378.04,378.08,0,1
1706204760,378.09,378.78,377.92,378.38,0,0
1706207700,378.36,378.89,378.09,378.59,0,0
1706210640,378.64,379.22,378.55,379.09,0,0
1706213580,379.06,380.57,378.85,380.52,1,0
1706279400,380,381.2,379.95,380.63,0,0
1706282340,380.63,382.13,380.63,381.68,0,0
1706285280,381.61,381.73,381.29,381.67,0,0
1706288220,381.7,381.77,380.67,380.81,0,0
1706291160,380.79,380.99,380.31,380.92,0,0
1706294100,380.94,380.95,380.18,380.71,0,0
1706297040,380.64,381.31,380.57,381.08,0,0
1706299980,381.1,381.21,380.68,381.03,0,0
1706538600,381.005,381.67,380.91,381.49,0,0
1706541540,381.47,381.49,380.62,380.74,0,0
1706544480,380.76,381.2,380.71,381.13,0,0
1706547420,381.12,381.27,380.78,381.02,0,0
1706550360,380.94,381.18,380.54,381.13,0,0
1706553300,381.11,381.47,380.95,381.35,0,0
1706556240,381.34,382.5,381.3,382.33,0,0
1706559180,382.35,383.41,382.31,383.31,0,0
1706625000,382.845,383.34,382.67,382.9,0,0
1706627940,382.9,383.13,382.5,383.02,0,0
1706630880,383,384,383,383.97,0,0
1706633820,383.92,383.99,383.42,383.69,0,0
1706636760,383.72,384.37,383.67,384.33,0,0
1706639700,384.3,384.45,384.03,384.42,0,0
1706642640,384.44,384.72,384.36,384.6,0,0
1706645580,384.61,384.94,384.41,384.55,0,0
1706711400,385.21,385.82,384.48,384.78,0,0
1706714340,384.76,385.08,384.64,385.03,0,0
1706717280,385.04,385.23,384.12,384.75,0,0
1706720220,384.67,385.11,384.42,384.76,0,0
1706723160,384.74,385.14,384.47,384.6,0,0
1706726100,384.6,384.9,383.62,383.76,0,0
1706729040,383.7,385.51,382.06,382.74,0,0
1706731980,382.72,382.84,381.34,381.34,0,1
1706797800,381.4,382.77,381.27,382.58,0,0
1706800740,382.6,382.915,381.17,381.5,0,0
1706803680,381.47,382.62,380.97,382.58,0,0
1706806620,382.55,383.84,382.5,383.81,0,0
1706809560,383.84,384.84,383.49,384.03,0,0
1706812500,384.02,384.46,383.39,383.96,0,0
1706815440,384.04,384.91,383.7,384.57,0,0
1706818380,384.57,385.15,384.46,385.13,1,0
1706884200,383.99,384.455,383.24,383.98,0,0
1706887140,384,385.09,383.76,384.74,0,0
1706890080,384.8,386.02,384.4,385.75,0,0
1706893020,385.71,386,384.6,384.66,0,0
1706895960,384.74,386.5,384.48,386.02,0,0
1706898900,386.09,387.28,385.82,386.91,0,0
1706901840,386.85,387.78,386.78,387.6,0,0
1706904780,387.64,387.75,386.42,386.47,0,0
1707143400,385.99,385.99,382.51,382.58,0,0
1707146340,382.57,383.08,382.13,382.66,0,0
1707149280,382.64,383,382.52,382.93,0,1
1707152220,382.98,383.89,382.84,383.77,0,0
1707155160,383.75,384.11,383.47,383.8,0,0
1707158100,383.8,384.41,383.77,384.33,0,0
1707161040,384.32,384.7,384.05,384.05,0,0
1707163980,384,384.83,383.56,383.63,0,0
1707229800,383.9,385.34,383.5,384.54,0,0
1707232740,384.51,384.82,384.1,384.54,0,0
1707235680,384.51,384.78,384.16,384.22,1,0
1707238620,384.22,384.93,384.2,384.8,0,0
1707241560,384.9,384.9,384.08,384.53,0,0
1707244500,384.48,384.97,383.99,384.23,0,0
1707247440,384.21,384.6,383.92,384.52,0,0
1707250380,384.53,385.21,384.09,385.12,0,0
1707316200,386.19,386.81,385.66,386.68,0,0
1707319140,386.68,387.21,386.59,386.8,0,0
1707322080,386.85,386.93,386.49,386.87,0,0
1707325020,386.78,386.87,386.35,386.52,0,0
1707327960,386.61,387.45,386.5,387.23,0,0
1707330900,387.22,387.23,386.715,386.95,0,0
1707333840,387.03,387.22,386.86,387.04,0,0
1707336780,387.05,387.06,386.5,386.74,0,0
1707402600,387.47,387.65,386.52,386.66,0,0
1707405540,386.67,386.78,385.85,385.92,0,0
1707408480,385.97,385.98,385.52,385.8,0,0
1707411420,385.79,386.26,385.7,386.16,0,0
1707414360,386.15,386.72,386.05,386.55,0,0
1707417300,386.56,386.95,386.55,386.63,0,0
1707420240,386.63,387.21,386.52,387.2,0,0
1707423180,387.27,387.54,386.9,387.41,0,0
1707489000,387.19,387.5,386.49,386.83,0,0
1707491940,386.71,386.94,386.4,386.64,0,0
1707494880,386.67,386.76,385.8,385.96,0,0
1707497820,385.95,386.58,385.76,386.52,0,0
1707500760,386.53,386.87,386.42,386.87,0,0
1707503700,386.82,386.89,386.52,386.84,0,0
1707506640,386.76,387.29,386.67,386.86,0,0
1707509580,386.85,386.96,386.31,386.74,0,0
1707748200,386.49,387.19,386.44,386.92,0,0
1707751140,386.95,387.83,386.93,387.83,0,0
1707754080,387.85,389,387.84,388.88,0,0
1707757020,388.86,389.02,388.52,388.59,0,0
1707759960,388.58,389.41,388.47,389.05,0,0
1707762900,389.04,389.11,387.64,388.16,0,0
1707765840,388.18,388.2,387.64,387.85,0,0
1707768780,387.88,388.28,387.73,388.17,0,0
1707834600,385.08,385.17,382.6,382.7,0,1
1707837540,382.66,383.59,382.55,383.58,0,0
1707840480,383.61,384.14,383.54,383.59,0,0
1707843420,383.58,383.71,383.01,383.36,0,0
1707846360,383.36,383.38,382.48,382.51,0,0
1707849300,382.54,382.56,380.92,381.08,0,0
1707852240,381.06,381.57,380.46,380.77,0,0
1707855180,380.73,382.89,380.5,382.83,0,0
1707921000,384.02,384.32,383.08,383.7,0,0
1707923940,383.7,384.29,382.59,383.16,0,0
1707926880,383.13,383.44,382.83,382.9,0,0
1707929820,382.91,383.11,382.07,382.94,0,0
1707932760,382.99,383.41,382.63,383.29,0,0
1707935700,383.27,383.74,382.38,383.12,0,0
1707938640,383.08,383.7,383.08,383.62,0,0
1707941580,383.66,384.55,383.59,384.32,0,0
1708007400,385.19,386.96,384.89,386.86,1,0
1708010340,386.85,387.18,386.13,386.23,0,0
1708013280,386.2,386.86,385.95,386.51,0,0
1708016220,386.49,386.95,386.46,386.77,0,0
1708019160,386.78,387.57,386.341,387.35,0,0
1708022100,387.31,387.78,386.95,387.71,0,0
1708025040,387.72,388.27,387.42,388.09,0,0
1708027980,388.07,388.33,387.76,388.27,0,0
1708093800,387.16,387.31,385.7,386.83,0,0
1708096740,386.82,387.09,386.29,386.86,0,0
1708099680,386.92,387.78,386.92,387.65,0,0
1708102620,387.64,387.76,387.4,387.69,0,0
1708105560,387.78,387.8,386.69,387.6,0,0
1708108500,387.59,388.25,387.58,388.04,0,0
1708111440,388.06,388.1,386.23,386.43,0,0
1708114380,386.42,386.93,385.78,386.21,0,0
1708439400,385.5,386.42,385.15,385.73,0,0
1708442340,385.79,386.57,385.67,386.51,0,0
1708445280,386.46,386.46,385.44,385.47,0,0
1708448220,385.5,385.52,384.54,385.1,0,1
1708451160,385.08,385.59,384.74,385.05,0,0
1708454100,385.06,385.76,384.96,385.28,0,0
1708457040,385.34,386.03,385.34,385.88,0,0
1708459980,385.8,385.92,384.8,385.74,0,0
1708525800,384.96,385.44,383.85,385.04,0,0
1708528740,385.05,385.23,384.47,384.92,0,0
1708531680,384.91,385.3,384.75,385.06,0,0
1708534620,385.01,385.06,384.26,384.51,0,0
1708537560,384.5,385.21,384.24,385.01,0,0
1708540500,385.011,385.57,384.42,384.48,0,0
1708543440,384.47,384.61,383.74,383.8,0,0
1708546380,383.81,386.17,383.37,386.06,0,0
1708612200,388.38,389.98,387.91,388.71,1,0
1708615140,388.72,389.08,388.12,388.29,0,0
1708618080,388.29,388.98,388.19,388.68,0,0
1708621020,388.64,389.37,388.42,389.19,0,0
1708623960,389.18,390.1,389.13,389.96,0,0
1708626900,389.99,391.27,389.97,391.23,0,0
1708629840,391.26,391.41,390.06,390.2,0,0
1708632780,390.34,391.15,390.25,390.56,0,0
1708698600,391.77,392.7,391.43,392.47,0,0
1708701540,392.43,392.83,391.9,391.99,0,0
1708704480,392.05,392.17,391.7,392,0,0
1708707420,391.98,392.29,391.44,391.69,0,0
1708710360,391.72,391.94,391.44,391.91,0,0
1708713300,391.88,391.91,391.07,391.07,0,0
1708716240,391.1,391.58,390.92,391.4,0,0
1708719180,391.46,391.93,391.25,391.27,0,0
1708957800,391.38,392.41,391.23,391.72,0,0
1708960740,391.77,392.1,391.16,391.24,0,0
1708963680,391.19,391.54,391.16,391.52,0,0
1708966620,391.49,391.56,391.18,391.34,0,0
1708969560,391.32,391.44,390.45,390.45,0,0
1708972500,390.49,391.27,390.25,391.12,0,0
1708975440,391.14,391.32,390.85,391.28,0,0
1708978380,391.29,391.37,390.57,390.61,0,0
1709044200,390.36,390.43,389.17,389.44,0,0
1709047140,389.45,389.63,388.98,389.31,0,0
1709050080,389.27,389.35,388.81,388.92,0,1
1709053020,388.93,389.15,388.8,389.04,0,0
1709055960,389.06,389.21,388.75,389.05,0,0
1709058900,389.03,389.48,389,389.32,0,0
1709061840,389.33,389.59,389.11,389.54,0,0
1709064780,389.6,389.93,389.27,389.67,0,0
1709130600,387.94,388.57,387.61,388.46,0,0
1709133540,388.43,389.54,388.31,389.31,0,0
1709136480,389.33,389.39,388.89,389.18,0,0
1709139420,389.19,389.31,388.83,389,0,0
1709142360,388.99,389.55,388.76,389.43,0,0
1709145300,389.45,389.57,388.53,388.91,0,0
1709148240,388.87,389.34,388.4,388.93,0,0
1709151180,388.93,389.73,388.93,389.67,0,0
1709217000,390.69,391.08,388.9,389.08,0,0
1709219940,389.16,390.01,389.08,389.95,0,0
1709222880,389.94,390.34,388.46,389.13,0,0
1709225820,389.14,389.36,388.93,389.15,0,0
1709228760,389.25,389.67,389.25,389.62,0,0
1709231700,389.59,390,389.46,389.83,0,0
1709234640,389.82,389.86,389.24,389.73,0,0
1709237580,389.675,390.86,389.6,389.86,0,0
1709303400,389.85,390.42,388.88,390.2,0,0
1709306340,390.19,391.03,389.99,391.03,1,0
1709309280,391.03,391.18,389.89,390.88,0,0
1709312220,390.83,391.25,390.58,391.04,0,0
1709315160,390.95,391.2,390.74,390.97,0,0
1709318100,391.06,391.61,390.85,391.21,0,0
1709321040,391.19,391.47,390.71,390.79,0,0
1709323980,390.87,391.46,390.79,391.26,0,0
1709562600,389.35,390.73,389.35,390.23,0,0
1709565540,390.2,390.69,390.08,390.2,0,0
1709568480,390.18,390.47,389.93,390.46,0,0
1709571420,390.48,391.07,390.35,390.9,0,0
1709574360,390.91,391.01,390.17,390.29,0,0
1709577300,390.26,390.56,390.17,390.18,0,0
1709580240,390.19,391.24,390.19,391.11,0,0
1709583180,391.1,391.17,390.08,390.28,0,0
1709649000,388.99,389.29,387.92,388.69,0,1
1709651940,388.67,388.82,387.66,387.94,0,0
1709654880,387.87,387.98,386.94,387.02,0,0
1709657820,387.11,388.02,387.11,387.65,0,0
1709660760,387.7,387.78,387,387.44,0,0
1709663700,387.39,387.39,386.27,386.73,0,0
1709666640,386.635,386.73,385.39,385.41,0,0
1709669580,385.42,386.42,384.92,386.23,0,0
1709735400,388.49,389.08,387.34,388.08,0,0
1709738340,388.12,388.56,387.42,388.285,0,0
1709741280,388.32,389.12,388.28,388.91,0,0
1709744220,388.82,388.82,388.31,388.52,0,0
1709747160,388.53,388.6,387.23,387.69,0,0
1709750100,387.5,388,386.19,386.97,0,0
1709753040,386.86,387.24,386.39,386.86,0,0
1709755980,386.9,387.46,386.25,387.22,0,0
1709821800,389.07,389.48,388.56,388.64,0,0
1709824740,388.71,389.72,388.5,388.83,0,0
1709827680,388.89,388.91,388.17,388.88,0,0
1709830620,388.86,388.92,387.89,388.05,0,0
1709833560,388.1,388.99,388.1,388.99,0,0
1709836500,388.94,389.44,388.71,388.73,0,0
1709839440,388.65,388.71,387.84,388.08,0,0
1709842380,388.08,388.95,388.08,388.45,0,0
1709908200,388.24,390.42,388.21,389.65,0,0
1709911140,389.7,389.91,388.83,389.6,1,0
1709914080,389.55,389.79,389.12,389.18,0,0
1709917020,389.14,389.64,389.01,389.2,0,0
1709919960,389.17,389.26,388.19,388.27,0,0
1709922900,388.29,389.4,387.72,389.27,0,0
1709925840,389.27,389.99,388.81,389.01,0,0
1709928780,388.82,388.97,387.92,387.96,0,0
1710163800,386.92,387.75,385.62,385.91,0,1
1710166740,385.98,386.93,385.49,386.78,0,0
1710169680,386.87,387.33,386.29,387.27,0,0
1710172620,387.24,387.89,387.12,387.81,0,0
1710175560,387.85,388.43,387.37,388.1,0,0
1710178500,388.09,388.27,387.73,388.1,0,0
1710181440,387.99,388.5,387.89,388.4,0,0
1710184380,388.39,388.64,388.03,388.43,0,0
