time,open,high,low,close,Buy Signal,Sell Signal
8/7/2018,285.39,286.01,285.24,285.58,0,0
8/8/2018,285.39,285.91,284.94,285.46,0,0
8/9/2018,285.53,285.97,284.915,285.07,0,0
8/10/2018,283.45,284.055,282.36,283.16,0,0
8/13/2018,283.47,284.16,281.77,282.1,0,0
8/14/2018,282.92,284.17,282.4833,283.9,0,0
8/15/2018,282.38,282.54,280.16,281.78,0,0
8/16/2018,283.4,285.04,283.36,284.06,0,0
8/17/2018,283.83,285.5601,283.37,285.06,0,0
8/20/2018,285.57,285.97,285.06,285.67,0,0
8/21/2018,286.25,287.31,285.7135,286.34,0,0
8/22/2018,285.88,286.76,285.575,286.17,0,0
8/23/2018,285.97,286.94,285.43,285.79,0,0
8/24/2018,286.44,287.67,286.38,287.51,0,0
8/27/2018,288.86,289.9,288.68,289.78,0,0
8/28/2018,290.3,290.4175,289.4,289.92,0,0
8/29/2018,290.16,291.74,289.8854,291.48,0,0
8/30/2018,290.94,291.36,289.63,290.3,0,0
8/31/2018,289.84,290.81,289.29,290.31,0,0
9/4/2018,289.84,290.21,288.68,289.81,0,0
9/5/2018,289.41,289.64,287.89,289.03,0,0
9/6/2018,289.15,289.49,287,288.16,0,0
9/7/2018,286.98,288.7,286.71,287.6,0,0
9/10/2018,288.74,289.04,287.88,288.1,0,0
9/11/2018,287.37,289.55,286.975,289.05,0,0
9/12/2018,289.06,289.8,288.23,289.12,0,0
9/13/2018,290.32,291.0384,289.995,290.83,0,0
9/14/2018,291.06,291.27,290,290.88,0,0
9/17/2018,290.82,290.86,289.03,289.34,0,0
9/18/2018,289.58,291.58,289.55,290.91,0,0
9/19/2018,290.97,291.69,290.825,291.22,0,0
9/20/2018,292.64,293.94,291.2363,293.58,0,0
9/21/2018,293.09,293.22,291.81,291.99,0,0
9/24/2018,291.34,291.5,290.37,291.02,0,0
9/25/2018,291.53,291.65,290.4833,290.75,0,0
9/26/2018,290.91,292.24,289.41,289.88,0,0
9/27/2018,290.41,291.91,290.1,290.69,0,0
9/28/2018,289.99,291.28,289.95,290.72,0,0
10/1/2018,292.11,292.93,290.98,291.73,0,0
10/2/2018,291.56,292.355,291.14,291.56,0,0
10/3/2018,292.74,293.21,291.32,291.72,0,0
10/4/2018,291.18,291.24,287.66,289.44,0,0
10/5/2018,289.69,290.27,286.22,287.82,0,0
10/8/2018,287.05,288.22,285.5,287.82,0,1
10/9/2018,287.39,288.86,286.77,287.4,0,0
10/10/2018,286.83,286.91,277.88,278.3,0,0
10/11/2018,277.08,278.9,270.36,272.17,0,0
10/12/2018,276.77,277.09,272.37,275.95,0,0
10/15/2018,275.55,277.04,274.3,274.4,0,0
10/16/2018,276.6,280.82,276.07,280.4,0,0
10/17/2018,280.44,281.15,277.56,280.45,0,0
10/18/2018,279.4,280.07,274.97,276.4,0,0
10/19/2018,277.13,279.3,275.47,276.25,0,0
10/22/2018,277,277.36,274.41,275.01,0,0
10/23/2018,270.95,274.87,268.61,273.61,0,0
10/24/2018,273.33,273.76,264.7,265.32,0,0
10/25/2018,267.38,271.81,266.23,270.08,0,0
10/26/2018,265.92,271,262.29,265.33,0,0
10/29/2018,268.8,270.25,259.85,263.86,0,0
10/30/2018,263.67,268.12,263.12,267.77,0,0
10/31/2018,270.65,273.23,270.12,270.63,0,0
11/1/2018,271.6,273.73,270.38,273.51,0,0
11/2/2018,274.75,275.23,269.59,271.89,0,0
11/5/2018,272.44,274.01,271.35,273.39,0,0
11/6/2018,273.32,275.3,273.25,275.12,0,0
11/7/2018,277.56,281.1,277.08,281.01,0,0
11/8/2018,280.11,281.22,279.22,280.5,1,0
11/9/2018,279.03,279.24,276.18,277.76,0,0
11/12/2018,277.19,277.46,271.99,272.57,0,0
11/13/2018,273.09,275.325,271.25,272.06,0,0
11/14/2018,274.16,274.61,268.45,270.2,0,0
11/15/2018,268.78,273.54,267.0102,273.02,0,0
11/16/2018,271.79,274.75,271.21,273.73,0,0
11/19/2018,273.05,273.38,268.07,269.1,0,0
11/20/2018,265.36,267,263.15,264.12,0,1
11/21/2018,265.86,267.15,265.01,265.02,0,0
11/23/2018,263.18,264.8234,263.07,263.25,0,0
11/26/2018,265.78,267.75,265.34,267.5,0,0
11/27/2018,266.34,268.4,265.66,268.4,0,0
11/28/2018,269.6,274.58,268.3272,274.58,0,0
11/29/2018,273.71,275.55,272.43,273.98,0,0
11/30/2018,273.81,276.28,273.45,275.65,0,0
12/3/2018,280.28,280.4,277.505,279.3,1,0
12/4/2018,278.37,278.85,269.9,270.25,0,0
12/6/2018,265.92,269.97,262.44,269.84,0,0
12/7/2018,269.46,271.22,262.63,263.57,0,0
12/10/2018,263.37,265.1613,258.62,264.07,0,0
12/11/2018,267.66,267.87,262.48,264.13,0,1
12/12/2018,267.47,269,265.37,265.46,0,0
12/13/2018,266.52,267.49,264.12,265.37,0,0
12/14/2018,262.96,264.03,259.85,260.47,0,0
12/17/2018,259.4,260.65,253.525,255.36,0,0
12/18/2018,257.2,257.95,253.28,255.08,0,0
12/19/2018,255.17,259.4,249.35,251.26,0,0
12/20/2018,249.86,251.62,244.65,247.17,0,0
12/21/2018,246.74,249.71,239.98,240.7,0,0
12/24/2018,239.04,240.8355,234.27,234.34,0,0
12/26/2018,235.97,246.18,233.76,246.18,0,0
12/27/2018,242.57,248.29,238.96,248.07,0,0
12/28/2018,249.58,251.4,246.45,247.75,0,0
12/31/2018,249.56,250.19,247.47,249.92,0,0
1/2/2019,245.98,251.21,245.95,250.18,0,0
1/3/2019,248.23,248.57,243.67,244.21,0,0
1/4/2019,247.59,253.11,247.17,252.39,0,0
1/7/2019,252.69,255.95,251.69,254.38,0,0
1/8/2019,256.82,257.31,254,256.77,1,0
1/9/2019,257.56,258.91,256.19,257.97,0,0
1/10/2019,256.26,259.16,255.5,258.88,0,0
1/11/2019,257.68,259.0098,257.03,258.98,0,0
1/14/2019,256.86,258.3,256.41,257.4,0,0
1/15/2019,257.82,260.7,257.81,260.35,0,0
1/16/2019,260.83,261.9666,260.6,260.98,0,0
1/17/2019,260.01,263.92,259.96,262.96,0,0
1/18/2019,264.98,266.98,262.998,266.46,0,0
1/22/2019,264.82,265.06,261.06,262.86,0,0
1/23/2019,264.01,264.79,260.66,263.41,0,0
1/24/2019,263.21,264.2,262.08,263.55,0,0
1/25/2019,265.61,266.7,263.6595,265.78,0,0
1/28/2019,263.39,263.83,261.79,263.76,0,0
1/29/2019,263.92,264.55,262.48,263.41,0,0
1/30/2019,265.1,268.52,264.25,267.58,0,0
1/31/2019,267.51,270.47,267.27,269.93,0,0
2/1/2019,270.15,271.2,269.18,270.06,0,0
2/4/2019,270.11,272.03,269.36,271.96,0,0
2/5/2019,272.44,273.44,271.88,273.1,0,0
2/6/2019,272.79,273.34,271.92,272.74,0,0
2/7/2019,270.94,271.55,268.29,270.14,0,0
2/8/2019,268.75,270.58,267.83,270.47,0,0
2/11/2019,271.2,271.49,270.03,270.62,0,0
2/12/2019,272.42,274.52,272.34,274.1,0,0
2/13/2019,275.03,275.93,274.56,274.99,0,0
2/14/2019,273.78,275.64,272.87,274.38,0,0
2/15/2019,276.36,277.41,276.13,277.37,0,0
2/19/2019,276.4813,278.58,276.47,277.85,0,0
2/20/2019,277.81,278.92,277.25,278.41,0,0
2/21/2019,277.7,278.1,276.345,277.42,0,0
2/22/2019,278.11,279.36,277.4029,279.14,0,0
2/25/2019,280.73,281.31,279.43,279.52,0,0
2/26/2019,279.13,280.3,278.9,279.32,0,0
2/27/2019,278.52,279.59,277.48,279.2,0,0
2/28/2019,278.96,279.45,278.32,278.68,0,0
3/1/2019,280.44,280.88,278.82,280.42,0,0
3/4/2019,281.6,281.87,276.84,279.4,0,0
3/5/2019,279.54,279.76,278.41,279.02,0,0
3/6/2019,279.15,279.16,276.97,277.33,0,0
3/7/2019,276.83,276.99,274.07,275.01,0,0
3/8/2019,272.94,274.65,272.42,274.46,0,0
3/11/2019,275.26,278.62,275.23,278.44,0,0
3/12/2019,279.06,280.07,278.85,279.49,0,0
3/13/2019,280.48,282.38,280.3,281.34,0,0
3/14/2019,281.37,281.84,280.6662,281.16,0,0
3/15/2019,280.54,282.21,280.33,281.31,0,0
3/18/2019,281.55,282.66,281.3,282.33,0,0
3/19/2019,283.51,284.36,281.41,282.4,0,0
3/20/2019,282.16,283.5,280.32,281.55,0,0
3/21/2019,280.64,285.18,280.59,284.73,0,0
3/22/2019,283.22,283.8034,279.18,279.25,0,0
3/25/2019,278.87,280.1853,277.64,279.04,0,0
3/26/2019,280.99,282.18,279.56,281.12,0,0
3/27/2019,281.11,281.76,277.93,279.65,0,0
3/28/2019,280.35,281.21,279.07,280.71,0,0
3/29/2019,282.39,282.84,281.14,282.48,0,0
4/1/2019,284.7,286.16,284.4,285.83,0,0
4/2/2019,286.04,286.23,285.09,285.97,0,0
4/3/2019,287.32,287.76,285.75,286.42,0,0
4/4/2019,286.78,287.459,286.01,287.18,0,0
4/5/2019,287.92,288.63,287.6,288.57,0,0
4/8/2019,288.1,288.91,287.37,288.79,0,0
4/9/2019,287.72,288.08,286.7,287.31,0,0
4/10/2019,287.77,288.3899,287.31,288.29,0,0
4/11/2019,288.83,288.84,287.578,288.21,0,0
4/12/2019,290,290.47,288.261,290.16,0,0
4/15/2019,290.24,290.35,289.075,289.97,0,0
4/16/2019,290.95,291.01,289.5,290.16,0,0
4/17/2019,291.4,291.425,288.99,289.45,0,0
4/18/2019,290.1,290.32,288.66,290.02,0,0
4/22/2019,289.17,290.435,289.07,290.27,0,0
4/23/2019,290.68,293.14,290.42,292.88,0,0
4/24/2019,292.79,293.16,292.07,292.23,0,0
4/25/2019,292.12,292.78,290.73,292.05,0,0
4/26/2019,292.1,293.49,291.2401,293.41,0,0
4/29/2019,293.51,294.45,293.41,293.87,0,0
4/30/2019,293.49,294.34,291.92,294.02,0,0
5/1/2019,294.72,294.95,291.8,291.81,0,0
5/2/2019,291.68,292.7,289.52,291.18,0,0
5/3/2019,292.82,294.34,291.2998,294.03,0,0
5/6/2019,289.25,293.31,288.9,292.82,0,0
5/7/2019,290.15,290.81,285.81,287.93,0,0
5/8/2019,287.53,289.43,286.87,287.53,0,0
5/9/2019,285.23,287.33,283.3,286.66,0,1
5/10/2019,285.62,288.94,282.3,288.1,0,0
5/13/2019,282.42,283.49,279.93,280.86,0,0
5/14/2019,281.99,285.1,281.85,283.4,0,0
5/15/2019,281.59,285.77,281.36,285.06,0,0
5/16/2019,285.84,289.21,285.76,287.7,0,0
5/17/2019,285.14,288.6,285.1207,285.84,0,0
5/20/2019,284.06,285.43,283.12,283.95,0,0
5/21/2019,285.83,286.93,285.55,286.51,0,0
5/22/2019,285.45,286.69,285.1,285.63,0,0
5/23/2019,283.16,283.21,280.57,282.14,0,0
5/24/2019,283.74,284.2,282.09,282.78,0,0
5/28/2019,283.09,284.15,280.13,280.15,0,0
5/29/2019,278.91,279.36,276.71,278.27,0,0
5/30/2019,279.11,280.04,277.805,279.03,0,0
5/31/2019,276.2,277.12,275.24,275.27,0,0
6/3/2019,275.31,276.5521,273.09,274.57,0,0
6/4/2019,277.12,280.68,276.62,280.53,0,0
6/5/2019,282.33,282.99,280.32,282.96,0,0
6/6/2019,283.29,285.55,282.57,284.8,0,0
6/7/2019,285.93,288.85,285.74,287.65,0,0
6/10/2019,289.37,290.82,288.8734,288.97,1,0
6/11/2019,290.99,291.4,288.1805,288.9,0,0
6/12/2019,288.64,289.26,287.815,288.39,0,0
6/13/2019,289.4,289.98,288.62,289.58,0,0
6/14/2019,289.26,289.93,288.41,289.26,0,0
6/17/2019,289.52,290.22,289.18,289.37,0,0
6/18/2019,291.39,293.57,290.99,292.4,0,0
6/19/2019,292.55,293.65,291.47,293.06,0,0
6/20/2019,296.04,296.3093,293.1255,295.86,0,0
6/21/2019,294.13,295.52,293.76,294,0,0
6/24/2019,294.23,294.58,293.47,293.64,0,0
6/25/2019,293.7,293.73,290.64,290.76,0,0
6/26/2019,291.75,292.31,290.345,290.47,0,0
6/27/2019,291.31,292.06,290.89,291.5,0,0
6/28/2019,292.58,293.55,292.01,293,0,0
7/1/2019,296.68,296.92,294.33,295.66,0,0
7/2/2019,295.61,296.49,294.68,296.43,0,0
7/3/2019,297.18,298.82,297.02,298.8,0,0
7/5/2019,297.44,298.64,296.01,298.46,0,0
7/8/2019,297.01,298.2579,296.22,296.82,0,0
7/9/2019,295.54,297.52,295.48,297.19,0,0
7/10/2019,298.37,299.66,297.78,298.61,0,0
7/11/2019,299.32,299.58,298.2,299.31,0,0
7/12/2019,299.85,300.73,299.51,300.65,0,0
7/15/2019,301.13,301.13,300.19,300.75,0,0
7/16/2019,300.65,300.88,299.44,299.71,0,0
7/17/2019,299.75,299.93,297.74,297.74,0,0
7/18/2019,297.19,299.25,296.7,298.83,0,0
7/19/2019,300.04,300.07,296.96,297.17,0,0
7/22/2019,297.61,298.5,297.04,297.9,0,0
7/23/2019,299.14,300.03,298.22,300.03,0,0
7/24/2019,299.19,301.44,299.09,301.44,0,0
7/25/2019,300.94,301,299.11,300,0,0
7/26/2019,300.76,302.23,300.62,302.01,0,0
7/29/2019,301.88,301.93,300.85,301.46,0,0
7/30/2019,299.91,301.17,299.49,300.72,0,0
7/31/2019,300.99,301.2,295.2,297.43,0,0
8/1/2019,297.6,300.87,293.96,294.84,0,0
8/2/2019,293.85,294.12,290.9,292.62,0,0
8/5/2019,288.09,288.21,281.72,283.82,0,1
8/6/2019,285.91,288.04,284.28,287.8,0,0
8/7/2019,284.4,288.82,282.04,287.97,0,0
8/8/2019,289.62,293.62,289.01,293.62,0,0
8/9/2019,292.58,293.24,289.65,291.62,0,0
8/12/2019,289.96,291.6052,287.02,288.07,0,0
8/13/2019,287.74,294.15,287.36,292.55,0,0
8/14/2019,288.07,288.74,283.76,283.9,0,0
8/15/2019,284.88,285.64,282.39,284.65,0,0
8/16/2019,286.48,289.33,284.7138,288.85,0,0
8/19/2019,292.19,293.08,291.44,292.33,0,0
8/20/2019,291.77,292.36,289.95,290.09,0,0
8/21/2019,292.48,292.86,291.72,292.45,0,0
8/22/2019,293.23,293.93,290.4,292.36,0,0
8/23/2019,290.92,292.76,283.47,284.85,0,0
8/26/2019,287.27,288,285.58,288,0,0
8/27/2019,289.54,289.95,286.03,286.87,0,0
8/28/2019,286.14,289.07,285.25,288.89,0,0
8/29/2019,291.72,293.16,290.61,292.58,0,0
8/30/2019,294.22,294.2399,291.42,292.45,0,0
9/3/2019,290.57,291.58,289.27,290.74,0,0
9/4/2019,293.14,294.055,292.31,294.04,0,0
9/5/2019,296.79,298.83,296.64,297.82,0,0
9/6/2019,298.17,298.76,297.42,298.05,1,0
9/9/2019,299.14,299.24,297.16,298.2,0,0
9/10/2019,297.36,298.2,295.97,298.13,0,0
9/11/2019,298.47,300.34,297.75,300.25,0,0
9/12/2019,301.25,302.46,300.41,301.29,0,0
9/13/2019,301.78,302.17,300.68,301.09,0,0
9/16/2019,299.84,301.1378,299.45,300.16,0,0
9/17/2019,299.94,301.02,299.75,300.92,0,0
9/18/2019,300.49,301.22,298.24,301.1,0,0
9/19/2019,301.53,302.63,300.7103,301.08,0,0
9/20/2019,300.36,300.67,297.41,298.28,0,0
9/23/2019,297.55,299,297.27,298.21,0,0
9/24/2019,299.41,299.84,294.81,295.87,0,0
9/25/2019,295.96,298.11,294.33,297.62,0,0
9/26/2019,297.63,297.86,295.45,297,0,1
9/27/2019,297.83,297.9465,293.69,295.4,0,0
9/30/2019,295.97,297.55,295.92,296.77,0,0
10/1/2019,297.74,298.455,293,293.24,0,0
10/2/2019,291.5,291.51,286.64,288.06,0,0
10/3/2019,287.81,290.45,284.82,290.42,0,0
10/4/2019,291.14,294.63,290.82,294.35,0,0
10/7/2019,293.47,295.26,292.77,293.08,0,0
10/8/2019,291.04,291.85,288.49,288.53,0,0
10/9/2019,290.75,292.3,288.6559,291.27,0,0
10/10/2019,291.18,294.21,291,293.24,0,0
10/11/2019,296.27,298.74,296.1448,296.28,0,0
10/14/2019,295.93,296.67,295.57,295.95,0,0
10/15/2019,297.1,299.7,296.97,298.88,1,0
10/16/2019,298.37,299.16,297.92,298.4,0,0
10/17/2019,299.68,300.24,298.515,299.28,0,0
10/18/2019,298.69,299.395,296.99,297.97,0,0
10/21/2019,299.42,300.21,298.935,299.99,0,0
10/22/2019,300.58,300.9,298.91,299.01,0,0
10/23/2019,298.73,299.94,298.495,299.88,0,0
10/24/2019,300.91,301.07,299.4601,300.37,0,0
10/25/2019,299.74,302.2,299.6806,301.6,0,0
10/28/2019,302.94,303.85,302.91,303.3,0,0
10/29/2019,303,304.23,302.86,303.21,0,0
10/30/2019,303.43,304.55,301.99,304.14,0,0
10/31/2019,304.13,304.13,301.73,303.33,0,0
11/1/2019,304.92,306.19,304.74,306.14,0,0
11/4/2019,307.85,308,306.96,307.37,0,0
11/5/2019,307.59,307.9195,306.71,307.03,0,0
11/6/2019,307.03,307.4,306.06,307.1,0,0
11/7/2019,308.57,309.65,307.66,308.18,0,0
11/8/2019,307.8,309.0036,307.03,308.94,0,0
11/11/2019,307.42,308.54,307.27,308.35,0,0
11/12/2019,308.75,309.99,308.15,309,0,0
11/13/2019,307.91,309.54,307.66,309.1,0,0
11/14/2019,308.79,309.64,308.09,309.55,0,0
11/15/2019,311.02,311.84,310.26,311.79,0,0
11/18/2019,311.53,312.28,311.03,312.02,0,0
11/19/2019,312.68,312.69,311.22,311.93,0,0
11/20/2019,311.28,311.85,309.06,310.77,0,0
11/21/2019,310.89,311.01,309.39,310.27,0,0
11/22/2019,311.09,311.24,309.85,310.96,0,0
11/25/2019,311.98,313.37,311.98,313.37,0,0
11/26/2019,313.41,314.28,313.06,314.08,0,0
11/27/2019,314.61,315.48,314.37,315.48,0,0
11/29/2019,314.86,315.13,314.06,314.31,0,0
12/2/2019,314.59,314.66,311.17,311.64,0,0
12/3/2019,308.65,309.64,307.13,309.55,0,0
12/4/2019,310.7,312.12,310.32,311.46,0,0
12/5/2019,312.23,312.25,310.58,312.02,0,0
12/6/2019,314.12,315.31,314.11,314.87,0,0
12/9/2019,314.44,315.18,313.8,313.88,0,0
12/10/2019,313.82,314.55,312.81,313.53,0,0
12/11/2019,314.03,314.7,313.4393,314.42,0,0
12/12/2019,314.43,317.99,314.17,317.13,0,0
12/13/2019,316.87,318.67,316.02,317.32,0,0
12/16/2019,319.22,320.15,319.17,319.5,0,0
12/17/2019,319.92,320.25,319.48,319.57,0,0
12/18/2019,320,320.25,319.53,319.59,0,0
12/19/2019,319.8,320.98,319.5246,320.9,0,0
12/20/2019,320.46,321.9742,319.3873,320.73,0,0
12/23/2019,321.59,321.65,321.06,321.22,0,0
12/24/2019,321.47,321.52,320.9,321.23,0,0
12/26/2019,321.65,322.95,321.64,322.94,0,0
12/27/2019,323.74,323.8,322.28,322.86,0,0
12/30/2019,322.95,323.1,320.55,321.08,0,0
12/31/2019,320.53,322.13,320.15,321.86,0,0
1/2/2020,323.54,324.89,322.53,324.87,0,0
1/3/2020,321.16,323.64,321.1,322.41,0,0
1/6/2020,320.49,323.73,320.36,323.64,0,0
1/7/2020,323.02,323.54,322.24,322.73,0,0
1/8/2020,322.94,325.78,322.67,324.45,0,0
1/9/2020,326.16,326.73,325.52,326.65,0,0
1/10/2020,327.2899,327.46,325.2,325.71,0,0
1/13/2020,326.39,327.96,325.92,327.95,0,0
1/14/2020,327.47,328.62,326.844,327.45,0,0
1/15/2020,327.35,329.02,327.26,328.19,0,0
1/16/2020,329.7,330.92,329.45,330.92,0,0
1/17/2020,331.7,332.18,330.8539,331.95,0,0
1/21/2020,330.9,332.18,330.82,331.3,0,0
1/22/2020,332.24,332.95,331.17,331.34,0,0
1/23/2020,330.63,332.1682,329.41,331.72,0,0
1/24/2020,332.44,332.53,327.36,328.77,0,0
1/27/2020,323.03,325.12,322.66,323.5,0,0
1/28/2020,325.06,327.85,323.6038,326.89,0,0
1/29/2020,328.38,328.63,326.4,326.62,0,0
1/30/2020,324.36,327.91,323.54,327.68,0,0
1/31/2020,327,327.17,320.73,321.73,0,1
2/3/2020,323.35,326.16,323.22,324.12,0,0
2/4/2020,328.07,330.01,327.72,329.06,0,0
2/5/2020,332.27,333.09,330.67,332.86,0,0
2/6/2020,333.91,334.19,332.8,333.98,1,0
2/7/2020,332.82,333.9941,331.6,332.2,0,0
2/10/2020,331.23,334.75,331.19,334.68,0,0
2/11/2020,336.16,337.02,334.684,335.26,0,0
2/12/2020,336.83,337.65,336.43,337.42,0,0
2/13/2020,335.8621,338.12,335.56,337.06,0,0
2/14/2020,337.51,337.73,336.2,337.6,0,0
2/18/2020,336.51,337.6677,335.21,336.73,0,0
2/19/2020,337.79,339.08,337.48,338.34,0,0
2/20/2020,337.7423,338.64,333.6817,336.95,0,0
2/21/2020,335.47,335.81,332.58,333.48,0,0
2/24/2020,323.14,325.85,321.24,322.42,0,1
2/25/2020,323.94,324.61,311.69,312.65,0,0
2/26/2020,314.18,318.11,310.7,311.5,0,0
2/27/2020,305.46,311.5637,297.51,297.51,0,0
2/28/2020,288.7,297.892,285.54,296.26,0,0
3/2/2020,298.21,309.16,294.46,309.09,0,0
3/3/2020,309.5,313.84,297.57,300.24,0,0
3/4/2020,306.12,313.1,303.33,312.86,0,0
3/5/2020,304.98,308.47,300.01,302.46,0,0
3/6/2020,293.15,298.78,290.23,297.46,0,0
3/9/2020,275.3,284.19,273.45,274.23,0,0
3/10/2020,284.64,288.52,273.5,288.42,0,0
3/11/2020,280.7,281.94,270.88,274.36,0,0
3/12/2020,256,266.66,247.68,248.11,0,0
3/13/2020,263.09,271.4754,248.5237,269.32,0,0
3/16/2020,241.18,256.9,237.36,239.85,0,0
3/17/2020,245.04,256.17,237.07,252.8,0,0
3/18/2020,236.25,248.37,228.02,240,0,0
3/19/2020,239.25,247.38,232.22,240.51,0,0
3/20/2020,242.53,244.47,228.5,228.8,0,0
3/23/2020,228.19,229.6833,218.26,222.95,0,0
3/24/2020,234.42,244.1,233.8,243.15,0,0
3/25/2020,244.87,256.35,239.75,246.79,0,0
3/26/2020,249.52,262.8,249.05,261.2,0,0
3/27/2020,253.27,260.81,251.05,253.42,0,0
3/30/2020,255.7,262.43,253.53,261.65,0,0
3/31/2020,260.56,263.33,256.22,257.75,0,0
4/1/2020,247.98,257.6591,243.9,246.15,0,0
4/2/2020,245.19,252.68,244.59,251.83,0,0
4/3/2020,250.76,253.32,245.22,248.19,0,0
4/6/2020,257.84,267,248.1698,264.86,0,0
4/7/2020,274.21,275.03,264.89,265.13,0,0
4/8/2020,267.96,276,265.2542,274.03,0,0
4/9/2020,277.58,281.2,275.47,278.2,0,0
4/13/2020,277.14,277.51,271.41,275.66,0,0
4/14/2020,280.98,284.9,275.5106,283.79,0,0
4/15/2020,277.57,279.26,275.46,277.76,0,0
4/16/2020,279.15,280.03,275.76,279.1,0,0
4/17/2020,285.38,287.3,282.4,286.64,1,0
4/20/2020,282.61,286.7912,281.35,281.59,0,0
4/21/2020,276.73,278.04,272.02,273.04,0,0
4/22/2020,278.35,281,276.91,279.1,0,0
4/23/2020,280.49,283.94,278.75,279.08,0,0
4/24/2020,280.73,283.7,278.5,282.97,0,0
4/27/2020,285.12,288.27,284.62,287.05,0,0
4/28/2020,291.02,291.4,285.4,285.73,0,0
4/29/2020,291.53,294.88,290.41,293.21,0,0
4/30/2020,291.71,293.3239,288.59,290.48,0,0
5/1/2020,285.31,290.6572,281.52,282.79,0,0
5/4/2020,280.74,283.9,279.13,283.57,0,0
5/5/2020,286.64,289.25,283.7134,286.19,0,0
5/6/2020,288.04,288.46,283.78,284.25,0,0
5/7/2020,287.75,289.78,287.13,287.68,0,0
5/8/2020,291.09,292.95,289.86,292.44,0,0
5/11/2020,290.34,294,289.88,292.5,0,0
5/12/2020,293.79,294.24,286.52,286.67,0,0
5/13/2020,286.06,287.19,278.965,281.6,0,0
5/14/2020,278.95,285.11,276.37,284.97,0,0
5/15/2020,282.37,286.33,281.34,286.28,0,0
5/18/2020,293.05,296.75,292.7,295,0,0
5/19/2020,294.35,296.205,291.95,291.97,0,0
5/20/2020,295.82,297.87,295.57,296.93,0,0
5/21/2020,296.79,297.67,293.6886,294.88,0,0
5/22/2020,294.57,295.63,293.22,295.44,0,0
5/26/2020,301.93,302.19,298.69,299.08,0,0
5/27/2020,302.12,303.57,296.87,303.53,0,0
5/28/2020,304.65,306.84,302.24,302.97,0,0
5/29/2020,302.46,304.96,299.47,304.32,0,0
6/1/2020,303.62,306.205,303.06,305.55,0,0
6/2/2020,306.55,308.13,305.1,308.08,0,0
6/3/2020,310.24,313.22,309.94,312.18,0,0
6/4/2020,311.11,313,309.08,311.36,0,0
6/5/2020,317.23,321.275,317.16,319.34,0,0
6/8/2020,320.22,323.41,319.63,323.2,0,0
6/9/2020,320.3,323.2849,319.36,320.79,0,0
6/10/2020,321.42,322.39,318.2209,319,0,0
6/11/2020,311.46,312.15,300.01,300.61,0,0
6/12/2020,308.24,309.08,298.6,304.21,0,0
6/15/2020,298.02,308.28,296.74,307.05,0,0
6/16/2020,315.48,315.64,307.67,312.96,0,0
6/17/2020,314.07,314.39,310.86,311.66,0,0
6/18/2020,310.005,312.3,309.51,311.78,0,0
6/19/2020,314.17,314.38,306.53,308.64,0,0
6/22/2020,307.99,311.05,306.75,310.62,0,0
6/23/2020,313.49,314.5,311.6101,312.05,0,0
6/24/2020,309.84,310.51,302.1,304.09,0,0
6/25/2020,303.47,307.64,301.28,307.35,0,0
6/26/2020,306.16,306.39,299.42,300.05,0,0
6/29/2020,301.41,304.61,298.93,304.46,0,0
6/30/2020,303.99,310.2,303.82,308.36,0,0
7/1/2020,309.57,311.89,309.07,310.52,0,0
7/2/2020,314.24,315.7,311.51,312.23,0,0
7/6/2020,316.37,317.68,315.56,317.05,0,0
7/7/2020,315.38,317.52,313.37,313.78,0,0
7/8/2020,314.61,316.3,312.7,316.18,0,0
7/9/2020,316.84,317.1,310.68,314.38,0,0
7/10/2020,314.31,317.88,312.76,317.59,0,0
7/13/2020,320.13,322.71,314.13,314.84,0,0
7/14/2020,313.3,319.76,312,318.92,0,0
7/15/2020,322.41,323.04,319.265,321.85,0,0
7/16/2020,319.79,321.28,319.09,320.79,0,0
7/17/2020,321.88,322.57,319.735,321.72,0,0
7/20/2020,321.43,325.13,320.62,324.32,0,0
7/21/2020,326.45,326.93,323.94,325.01,0,0
7/22/2020,324.62,327.2,324.5,326.86,0,0
7/23/2020,326.47,327.23,321.48,322.96,0,0
7/24/2020,320.95,321.99,319.246,320.88,0,0
7/27/2020,321.63,323.41,320.775,323.22,0,0
7/28/2020,322.43,323.64,320.85,321.17,0,0
7/29/2020,322.12,325.73,322.075,325.12,0,0
7/30/2020,321.9,324.41,319.64,323.96,0,0
7/31/2020,325.9,326.63,321.33,326.52,0,0
8/3/2020,328.32,329.62,327.73,328.79,0,0
8/4/2020,327.86,330.06,327.86,330.06,0,0
8/5/2020,331.47,332.39,331.18,332.11,0,0
8/6/2020,331.4799,334.46,331.13,334.33,0,0
8/7/2020,333.28,334.88,332.3,334.57,0,0
8/10/2020,335.06,335.77,332.955,335.57,0,0
8/11/2020,336.85,337.54,332.01,332.8,0,0
8/12/2020,335.44,338.28,332.8377,337.44,0,0
8/13/2020,336.61,338.2514,335.83,336.83,0,0
8/14/2020,336.41,337.42,335.62,336.84,0,0
8/17/2020,337.94,338.34,336.8517,337.91,0,0
8/18/2020,338.34,339.1,336.61,338.64,0,0
8/19/2020,339.05,339.61,336.62,337.23,0,0
8/20/2020,335.36,338.8,335.22,338.28,0,0
8/21/2020,337.92,339.72,337.55,339.48,0,0
8/24/2020,342.12,343,339.4504,342.92,0,0
8/25/2020,343.53,344.21,342.27,344.12,0,0
